Aligner,Frag,Allele,Graph,Path,Coverage,Error,MeanDiff,MeanDiffNo0,NumReads,NumReadsNo0,NumReadsYesMapRef,NumReadsYesMapGraph,NumReadsSpurious,TotalZnfReads,NumReadsNoMapGraph,NumReadsNoMapRef,PropReadsDiff,PropReadsDiffTotal,PropReadsNoMapRef,PropReadsNoMapGraph,PropReadsYesMapRef,PropReadsYesMapGraph,PropReadsSpuriousTotal
mg,none,B,znf-msa,path,100,0,-5.98216853609433e-06,-0.0026,3477,8,36193,3477,11446,95010,80087,47371,0.00230083405234397,8.42016629828439e-05,0.498589622145037,0.842932322913377,0.380938848542259,0.0365961477739185,0.120471529312704
vg,fixedfrag,B,allele-msa-dag,nopath,100,0,-0.000406171867765534,-0.0510771470160116,86392,687,95010,86392,0,95010,8618,0,0.00795212519677748,0.00723081780865172,0,0.0907062414482686,1,0.909293758551731,0
vg,fixedfrag,B,allele-msa-dag,path,100,0,-9.47707600614957e-07,-0.0225,94966,4,94966,94966,44,95010,0,0,4.21203378051092e-05,4.2100831491422e-05,0,0,0.999536890853594,0.999536890853594,0.000463109146405642
vg,fixedfrag,B,stacked,nopath,100,0,0,0,95010,0,95010,95010,0,95010,0,0,0,0,0,0,1,1,0
vg,fixedfrag,B,stacked,path,100,0,-5.62306509698208e-05,-0.0635714285714286,94966,84,94966,94966,44,95010,0,0,0.000884527093907293,0.000884117461319861,0,0,0.999536890853594,0.999536890853594,0.000463109146405642
vg,fixedfrag,B,znf-loop,nopath,100,0,-1.11230993404002e-06,-0.01,89903,10,95010,89903,0,95010,5107,0,0.000111230993404002,0.000105252078728555,0,0.053752236606673,1,0.946247763393327,0
vg,fixedfrag,B,znf-loop,path,100,0,-3.58022871343428e-06,-0.0141666666666667,94966,24,94966,94966,44,95010,0,0,0.000252722026830655,0.000252604988948532,0,0,0.999536890853594,0.999536890853594,0.000463109146405642
vg,fixedfrag,B,znf-msa,nopath,100,0,0,0,87623,0,95010,87623,0,95010,7387,0,0,0,0,0.0777497105567835,1,0.922250289443217,0
vg,fixedfrag,B,znf-msa,path,100,0,0,0,94656,0,94966,94656,44,95010,310,0,0,0,0,0.0032628144405852,0.999536890853594,0.996274076413009,0.000463109146405642
vg,frag,B,allele-msa-dag,nopath,100,0,-0.000406171867765534,-0.0510771470160116,86392,687,95010,86392,0,95010,8618,0,0.00795212519677748,0.00723081780865172,0,0.0907062414482686,1,0.909293758551731,0
vg,frag,B,allele-msa-dag,path,100,0,-3.96846282592448e-05,-0.0414285714285714,94999,91,95008,94999,2,95010,9,0,0.000957904820050737,0.00095779391642985,0,9.47268708556994e-05,0.999978949584254,0.999884222713399,2.1050415745711e-05
vg,frag,B,stacked,nopath,100,0,0,0,95010,0,95010,95010,0,95010,0,0,0,0,0,0,1,1,0
vg,frag,B,stacked,path,100,0,-1.45250926237791e-05,-0.0293617021276596,95008,47,95008,95008,2,95010,0,0,0.000494695183563489,0.000494684770024208,0,0,0.999978949584254,0.999978949584254,2.1050415745711e-05
vg,frag,B,znf-loop,nopath,100,0,-1.11230993404002e-06,-0.01,89903,10,95010,89903,0,95010,5107,0,0.000111230993404002,0.000105252078728555,0,0.053752236606673,1,0.946247763393327,0
vg,frag,B,znf-loop,path,100,0,-3.65267002810556e-05,-0.0234459459459459,94999,148,95008,94999,2,95010,9,0,0.00155791113590669,0.00155773076518261,0,9.47268708556994e-05,0.999978949584254,0.999884222713399,2.1050415745711e-05
vg,frag,B,znf-msa,nopath,100,0,0,0,87623,0,95010,87623,0,95010,7387,0,0,0,0,0.0777497105567835,1,0.922250289443217,0
vg,frag,B,znf-msa,path,100,0,0,0,94663,0,95008,94663,2,95010,345,0,0,0,0,0.00363119671613514,0.999978949584254,0.996347752868119,2.1050415745711e-05
vg,none,B,allele-msa-dag,nopath,100,0,-0.000309635151402908,-0.0916095890410959,86392,292,95010,86392,0,95010,8618,0,0.0033799425872766,0.0030733606988738,0,0.0907062414482686,1,0.909293758551731,0
vg,none,B,allele-msa-dag,path,100,0,-4.38947368421053e-05,-0.0548684210526316,95000,76,95009,95000,1,95010,9,0,8e-04,0.000799915798337017,0,9.47268708556994e-05,0.999989474792127,0.999894747921271,1.05252078728555e-05
vg,none,B,stacked,nopath,100,0,0,0,95010,0,95010,95010,0,95010,0,0,0,0,0,0,1,1,0
vg,none,B,stacked,path,100,0,-1.78930417118378e-05,-0.0314814814814815,95009,54,95009,95009,1,95010,0,0,0.000568367207317202,0.000568361225134196,0,0,0.999989474792127,0.999989474792127,1.05252078728555e-05
vg,none,B,znf-loop,nopath,100,0,-1.11230993404002e-06,-0.01,89903,10,95010,89903,0,95010,5107,0,0.000111230993404002,0.000105252078728555,0,0.053752236606673,1,0.946247763393327,0
vg,none,B,znf-loop,path,100,0,-5.02105263157895e-05,-0.0328965517241379,95000,145,95009,95000,1,95010,9,0,0.00152631578947368,0.00152615514156405,0,9.47268708556994e-05,0.999989474792127,0.999894747921271,1.05252078728555e-05
vg,none,B,znf-msa,nopath,100,0,0,0,87623,0,95010,87623,0,95010,7387,0,0,0,0,0.0777497105567835,1,0.922250289443217,0
vg,none,B,znf-msa,path,100,0,0,0,94644,0,95009,94644,1,95010,365,0,0,0,0,0.00384170087359225,0.999989474792127,0.996147773918535,1.05252078728555e-05
vg,fixedfrag,B,allele-msa,nopath,100,0,0,0,0,0,95010,0,0,95010,95010,0,NA,0,0,1,1,0,0
vg,fixedfrag,B,allele-msa,path,100,0,0,0,0,0,94966,0,44,95010,94966,0,NA,0,0,0.999536890853594,0.999536890853594,0,0.000463109146405642
vg,frag,B,allele-msa,nopath,100,0,0,0,0,0,95010,0,0,95010,95010,0,NA,0,0,1,1,0,0
vg,frag,B,allele-msa,path,100,0,0,0,0,0,95008,0,2,95010,95008,0,NA,0,0,0.999978949584254,0.999978949584254,0,2.1050415745711e-05
vg,none,B,allele-msa,nopath,100,0,0,0,0,0,95010,0,0,95010,95010,0,NA,0,0,1,1,0,0
vg,none,B,allele-msa,path,100,0,0,0,0,0,95009,0,1,95010,95009,0,NA,0,0,0.999989474792127,0.999989474792127,0,1.05252078728555e-05
ga,none,C,allele-msa,nopath,100,0,-0.0466201831174573,-0.0622688742874015,83690,62658,83690,83690,20054,103744,0,0,0.748691599952205,0.603967458359038,0,0,0.806697254780999,0.806697254780999,0.193302745219001
ga,none,C,allele-msa,path,100,0,-0.046560420241367,-0.06218905119857,83690,62658,83690,83690,20054,103744,0,0,0.748691599952205,0.603967458359038,0,0,0.806697254780999,0.806697254780999,0.193302745219001
ga,none,C,allele-msa-dag,nopath,100,0,-0.0460170472111363,-0.0654403854052676,83690,58850,83690,83690,20054,103744,0,0,0.703190345322022,0.567261721159778,0,0,0.806697254780999,0.806697254780999,0.193302745219001
ga,none,C,allele-msa-dag,path,100,0,-0.0460170472111363,-0.0654403854052676,83690,58850,83690,83690,20054,103744,0,0,0.703190345322022,0.567261721159778,0,0,0.806697254780999,0.806697254780999,0.193302745219001
ga,none,C,stacked,nopath,100,0,0.00157919687776317,0.00234389718547157,83690,56386,83690,83690,20054,103744,0,0,0.673748357031903,0.543510950030845,0,0,0.806697254780999,0.806697254780999,0.193302745219001
ga,none,C,stacked,path,100,0,0.00157919687776317,0.00234389718547157,83690,56386,83690,83690,20054,103744,0,0,0.673748357031903,0.543510950030845,0,0,0.806697254780999,0.806697254780999,0.193302745219001
ga,none,C,znf-loop,nopath,100,0,0.0214862689162385,0.0373617952918199,83690,48129,83690,83690,20054,103744,0,0,0.575086629226909,0.463920805058606,0,0,0.806697254780999,0.806697254780999,0.193302745219001
ga,none,C,znf-loop,path,100,0,0.0214862689162385,0.0373617952918199,83690,48129,83690,83690,20054,103744,0,0,0.575086629226909,0.463920805058606,0,0,0.806697254780999,0.806697254780999,0.193302745219001
ga,none,C,znf-msa,nopath,100,0,0,0,6133,0,83690,6133,20054,103744,77557,0,0,0,0,0.747580582973473,0.806697254780999,0.0591166718075262,0.193302745219001
ga,none,C,znf-msa,path,100,0,0,0,6133,0,83690,6133,20054,103744,77557,0,0,0,0,0.747580582973473,0.806697254780999,0.0591166718075262,0.193302745219001
mg,none,C,allele-msa,nopath,100,0,-0.0188356812652068,-0.0311590460857315,8220,4969,40268,8220,11652,103744,83872,51824,0.604501216545012,0.0478967458359038,0.499537322640345,0.808451573103023,0.388147748303516,0.079233497840839,0.112314929056138
mg,none,C,allele-msa,path,100,0,-0.0208867270531401,-0.0327046331316188,8280,5288,40268,8280,11652,103744,83812,51824,0.638647342995169,0.0509716224552745,0.499537322640345,0.807873226403455,0.388147748303516,0.0798118445404072,0.112314929056138
mg,none,C,allele-msa-dag,nopath,100,0,-0.016588946558061,-0.0208679422698447,40268,32011,40268,40268,11652,103744,51824,51824,0.794948842753551,0.308557603331277,0.499537322640345,0.499537322640345,0.388147748303516,0.388147748303516,0.112314929056138
mg,none,C,allele-msa-dag,path,100,0,-0.016588946558061,-0.0208679422698447,40268,32011,40268,40268,11652,103744,51824,51824,0.794948842753551,0.308557603331277,0.499537322640345,0.499537322640345,0.388147748303516,0.388147748303516,0.112314929056138
mg,none,C,stacked,nopath,100,0,0.00273808234826661,0.00609357245495744,40268,18094,40268,40268,11652,103744,51824,51824,0.449339425846826,0.17441008636644,0.499537322640345,0.499537322640345,0.388147748303516,0.388147748303516,0.112314929056138
mg,none,C,stacked,path,100,0,0.00273808234826661,0.00609357245495744,40268,18094,40268,40268,11652,103744,51824,51824,0.449339425846826,0.17441008636644,0.499537322640345,0.499537322640345,0.388147748303516,0.388147748303516,0.112314929056138
mg,none,C,znf-loop,nopath,100,0,-0.0142833440945664,-0.014845947550462,40268,38742,40268,40268,11652,103744,51824,51824,0.962103903844244,0.373438463911166,0.499537322640345,0.499537322640345,0.388147748303516,0.388147748303516,0.112314929056138
mg,none,C,znf-loop,path,100,0,-0.0142833440945664,-0.014845947550462,40268,38742,40268,40268,11652,103744,51824,51824,0.962103903844244,0.373438463911166,0.499537322640345,0.499537322640345,0.388147748303516,0.388147748303516,0.112314929056138
mg,none,C,znf-msa,nopath,100,0,-2.13675213675214e-06,-0.0025,3510,3,40268,3510,11652,103744,88582,51824,0.000854700854700855,2.89173349784084e-05,0.499537322640345,0.853851789019124,0.388147748303516,0.0338332819247378,0.112314929056138
mg,none,C,znf-msa,path,100,0,-2.13675213675214e-06,-0.0025,3510,3,40268,3510,11652,103744,88582,51824,0.000854700854700855,2.89173349784084e-05,0.499537322640345,0.853851789019124,0.388147748303516,0.0338332819247378,0.112314929056138
vg,fixedfrag,C,allele-msa-dag,nopath,100,0,0.00724249839832796,0.0257200402819738,95213,26811,103744,95213,0,103744,8531,0,0.281589698885656,0.258434222702036,0,0.082231261566934,1,0.917768738433066,0
vg,fixedfrag,C,allele-msa-dag,path,100,0,0.00706841521623837,0.0280285244522617,103705,26153,103705,103705,39,103744,0,0,0.252186490526011,0.252091687230105,0,0,0.999624074645281,0.999624074645281,0.000375925354719309
vg,fixedfrag,C,stacked,nopath,100,0,0.00700185070943862,0.0277824523827737,103744,26146,103744,103744,0,103744,0,0,0.252024213448489,0.252024213448489,0,0,1,1,0
vg,fixedfrag,C,stacked,path,100,0,0.00701200520707777,0.0276315689478284,103705,26317,103705,103705,39,103744,0,0,0.25376789932983,0.253672501542258,0,0,0.999624074645281,0.999624074645281,0.000375925354719309
vg,fixedfrag,C,znf-loop,nopath,100,0,0.00736367783465964,0.0277820699150922,98645,26146,103744,98645,0,103744,5099,0,0.265051447108318,0.252024213448489,0,0.0491498303516348,1,0.950850169648365,0
vg,fixedfrag,C,znf-loop,path,100,0,0.00704768333252977,0.0280557368239223,103705,26051,103705,103705,39,103744,0,0,0.251202931391929,0.251108497840839,0,0,0.999624074645281,0.999624074645281,0.000375925354719309
vg,fixedfrag,C,znf-msa,nopath,100,0,0.00750794211083657,0.0277708229330671,96322,26041,103744,96322,0,103744,7422,0,0.270353605614501,0.251012106724244,0,0.0715414867365824,1,0.928458513263418,0
vg,fixedfrag,C,znf-msa,path,100,0,0.00706501446163073,0.0280260936300844,103377,26060,103705,103377,39,103744,328,0,0.252087021291003,0.251195249845774,0,0.00316162862430598,0.999624074645281,0.996462446020975,0.000375925354719309
vg,frag,C,allele-msa-dag,nopath,100,0,0.00724249839832796,0.0257200402819738,95213,26811,103744,95213,0,103744,8531,0,0.281589698885656,0.258434222702036,0,0.082231261566934,1,0.917768738433066,0
vg,frag,C,allele-msa-dag,path,100,0,0.00747927191392542,0.0292316967481819,103724,26539,103737,103724,7,103744,13,0,0.255861709922487,0.25581238433066,0,0.000125308451573103,0.999932526218384,0.999807217766811,6.74737816162862e-05
vg,frag,C,stacked,nopath,100,0,0.00700185070943862,0.0277824523827737,103744,26146,103744,103744,0,103744,0,0,0.252024213448489,0.252024213448489,0,0,1,1,0
vg,frag,C,stacked,path,100,0,0.00747510483443389,0.0293101753855458,103735,26456,103737,103735,7,103744,2,0,0.255034462813901,0.255012338062924,0,1.92782233189389e-05,0.999932526218384,0.999913247995065,6.74737816162862e-05
vg,frag,C,znf-loop,nopath,100,0,0.00736367783465964,0.0277820699150922,98645,26146,103744,98645,0,103744,5099,0,0.265051447108318,0.252024213448489,0,0.0491498303516348,1,0.950850169648365,0
vg,frag,C,znf-loop,path,100,0,0.00745787058460589,0.0291524721133554,103728,26536,103737,103728,7,103744,9,0,0.255822921486966,0.255783466995682,0,8.67520049352252e-05,0.999932526218384,0.999845774213448,6.74737816162862e-05
vg,frag,C,znf-msa,nopath,100,0,0.00750794211083657,0.0277708229330671,96322,26041,103744,96322,0,103744,7422,0,0.270353605614501,0.251012106724244,0,0.0715414867365824,1,0.928458513263418,0
vg,frag,C,znf-msa,path,100,0,0.00750365175332527,0.0294345994763405,103375,26353,103737,103375,7,103744,362,0,0.254926239419589,0.254019509561999,0,0.00348935842072795,0.999932526218384,0.996443167797656,6.74737816162862e-05
vg,none,C,allele-msa-dag,nopath,100,0,0.00731612279835737,0.0263142187972197,95213,26472,103744,95213,0,103744,8531,0,0.278029260710197,0.255166563849476,0,0.082231261566934,1,0.917768738433066,0
vg,none,C,allele-msa-dag,path,100,0,0.00747927271325004,0.0292703263535182,103728,26505,103742,103728,2,103744,14,0,0.255524062933827,0.255484654534238,0,0.000134947563232572,0.999980721776681,0.999845774213448,1.92782233189389e-05
vg,none,C,stacked,nopath,100,0,0.00700069401603948,0.0277778627705959,103744,26146,103744,103744,0,103744,0,0,0.252024213448489,0.252024213448489,0,0,1,1,0
vg,none,C,stacked,path,100,0,0.00745373048004627,0.0292222516155852,103740,26461,103742,103740,2,103744,2,0,0.255070368228263,0.255060533621221,0,1.92782233189389e-05,0.999980721776681,0.999961443553362,1.92782233189389e-05
vg,none,C,znf-loop,nopath,100,0,0.00736235997769781,0.0277749732293101,98645,26148,103744,98645,0,103744,5099,0,0.265071721830807,0.252043491671808,0,0.0491498303516348,1,0.950850169648365,0
vg,none,C,znf-loop,path,100,0,0.00744449692961738,0.029089539307643,103733,26547,103742,103733,2,103744,9,0,0.255916632122854,0.255889497223936,0,8.67520049352252e-05,0.999980721776681,0.999893969771746,1.92782233189389e-05
vg,none,C,znf-msa,nopath,100,0,0.00750669628952887,0.0277662148150993,96322,26041,103744,96322,0,103744,7422,0,0.270353605614501,0.251012106724244,0,0.0715414867365824,1,0.928458513263418,0
vg,none,C,znf-msa,path,100,0,0.00749765380857013,0.0294042876114589,103359,26355,103742,103359,2,103744,383,0,0.254985052099962,0.254038787785318,0,0.0036917797655768,0.999980721776681,0.996288942011104,1.92782233189389e-05
vg,fixedfrag,C,allele-msa,nopath,100,0,0,0,0,0,103744,0,0,103744,103744,0,NA,0,0,1,1,0,0
vg,fixedfrag,C,allele-msa,path,100,0,0,0,0,0,103705,0,39,103744,103705,0,NA,0,0,0.999624074645281,0.999624074645281,0,0.000375925354719309
vg,frag,C,allele-msa,nopath,100,0,0,0,0,0,103744,0,0,103744,103744,0,NA,0,0,1,1,0,0
vg,frag,C,allele-msa,path,100,0,0,0,0,0,103737,0,7,103744,103737,0,NA,0,0,0.999932526218384,0.999932526218384,0,6.74737816162862e-05
vg,none,C,allele-msa,nopath,100,0,0,0,0,0,103744,0,0,103744,103744,0,NA,0,0,1,1,0,0
vg,none,C,allele-msa,path,100,0,0,0,0,0,103742,0,2,103744,103742,0,NA,0,0,0.999980721776681,0.999980721776681,0,1.92782233189389e-05
ga,none,D,allele-msa,nopath,100,0,-0.0475979386893089,-0.0607170761243681,97399,76354,97399,97399,6403,103802,0,0,0.783930019815399,0.735573495693725,0,0,0.938315254041348,0.938315254041348,0.061684745958652
ga,none,D,allele-msa,path,100,0,-0.0475726723991006,-0.0606205366520573,97399,76435,97399,97399,6403,103802,0,0,0.784761650530293,0.736353827479239,0,0,0.938315254041348,0.938315254041348,0.061684745958652
ga,none,D,allele-msa-dag,nopath,100,0,-0.0467883522941714,-0.0634142566425003,97399,71863,97399,97399,6403,103802,0,0,0.737820716845142,0.692308433363519,0,0,0.938315254041348,0.938315254041348,0.061684745958652
ga,none,D,allele-msa-dag,path,100,0,-0.0467883522941714,-0.0634142566425003,97399,71863,97399,97399,6403,103802,0,0,0.737820716845142,0.692308433363519,0,0,0.938315254041348,0.938315254041348,0.061684745958652
ga,none,D,stacked,nopath,100,0,0.00362285442561012,0.00575763466697125,97399,61286,97399,97399,6403,103802,0,0,0.629226172753314,0.590412516136491,0,0,0.938315254041348,0.938315254041348,0.061684745958652
ga,none,D,stacked,path,100,0,0.00362285442561012,0.00575763466697125,97399,61286,97399,97399,6403,103802,0,0,0.629226172753314,0.590412516136491,0,0,0.938315254041348,0.938315254041348,0.061684745958652
ga,none,D,znf-loop,nopath,100,0,0.0227689747636013,0.0411366235021332,97399,53910,97399,97399,6403,103802,0,0,0.553496442468609,0.519354155025915,0,0,0.938315254041348,0.938315254041348,0.061684745958652
ga,none,D,znf-loop,path,100,0,0.0227689747636013,0.0411366235021332,97399,53910,97399,97399,6403,103802,0,0,0.553496442468609,0.519354155025915,0,0,0.938315254041348,0.938315254041348,0.061684745958652
ga,none,D,znf-msa,nopath,100,0,0,0,6060,0,97399,6060,6403,103802,91339,0,0,0,0,0.87993487601395,0.938315254041348,0.0583803780273983,0.061684745958652
ga,none,D,znf-msa,path,100,0,0,0,6060,0,97399,6060,6403,103802,91339,0,0,0,0,0.87993487601395,0.938315254041348,0.0583803780273983,0.061684745958652
mg,none,D,allele-msa,nopath,100,0,-0.0195792462915943,-0.0324787186876524,14966,9022,39881,14966,12079,103802,76757,51842,0.602833088333556,0.086915473690295,0.499431610180921,0.739455887169804,0.384202616519913,0.14417833953103,0.116365773299166
mg,none,D,allele-msa,path,100,0,-0.0224853638104356,-0.0347297042513863,8356,5410,39881,8356,12079,103802,83367,51842,0.647438966012446,0.0521184562917863,0.499431610180921,0.803134814358105,0.384202616519913,0.0804994123427294,0.116365773299166
mg,none,D,allele-msa-dag,nopath,100,0,-0.0190564529475189,-0.0232997240787295,39881,32618,39881,39881,12079,103802,51842,51842,0.817883202527519,0.314232866418759,0.499431610180921,0.499431610180921,0.384202616519913,0.384202616519913,0.116365773299166
mg,none,D,allele-msa-dag,path,100,0,-0.0190564529475189,-0.0232997240787295,39881,32618,39881,39881,12079,103802,51842,51842,0.817883202527519,0.314232866418759,0.499431610180921,0.499431610180921,0.384202616519913,0.384202616519913,0.116365773299166
mg,none,D,stacked,nopath,100,0,0.00274997367167323,0.00635593740944654,39881,17255,39881,39881,12079,103802,51842,51842,0.432662169955618,0.166229937766132,0.499431610180921,0.499431610180921,0.384202616519913,0.384202616519913,0.116365773299166
mg,none,D,stacked,path,100,0,0.00274997367167323,0.00635593740944654,39881,17255,39881,39881,12079,103802,51842,51842,0.432662169955618,0.166229937766132,0.499431610180921,0.499431610180921,0.384202616519913,0.384202616519913,0.116365773299166
mg,none,D,znf-loop,nopath,100,0,-0.0136039241744189,-0.0141529216883185,39881,38334,39881,39881,12079,103802,51842,51842,0.961209598555703,0.369299242789156,0.499431610180921,0.499431610180921,0.384202616519913,0.384202616519913,0.116365773299166
mg,none,D,znf-loop,path,100,0,-0.0136039241744189,-0.0141529216883185,39881,38334,39881,39881,12079,103802,51842,51842,0.961209598555703,0.369299242789156,0.499431610180921,0.499431610180921,0.384202616519913,0.384202616519913,0.116365773299166
mg,none,D,znf-msa,nopath,100,0,-1.52314001171646e-06,-0.0026,3414,2,39881,3414,12079,103802,88309,51842,0.000585823081429408,1.92674514941909e-05,0.499431610180921,0.850744687000251,0.384202616519913,0.0328895397005838,0.116365773299166
mg,none,D,znf-msa,path,100,0,-1.52314001171646e-06,-0.0026,3414,2,39881,3414,12079,103802,88309,51842,0.000585823081429408,1.92674514941909e-05,0.499431610180921,0.850744687000251,0.384202616519913,0.0328895397005838,0.116365773299166
vg,fixedfrag,D,allele-msa-dag,nopath,100,0,0.00269029146571608,0.0110147664835165,95380,23296,103802,95380,0,103802,8422,0,0.244244076326274,0.224427275004335,0,0.0811352382420377,1,0.918864761757962,0
vg,fixedfrag,D,allele-msa-dag,path,100,0,0.00282883959373253,0.012985932938158,103774,22606,103774,103774,28,103802,0,0,0.217838765008576,0.217780004238839,0,0,0.999730255679081,0.999730255679081,0.000269744320918672
vg,fixedfrag,D,stacked,nopath,100,0,0.00282624612242539,0.0129786763404707,103802,22604,103802,103802,0,103802,0,0,0.217760736787345,0.217760736787345,0,0,1,1,0
vg,fixedfrag,D,stacked,path,100,0,0.00272640545801453,0.0125640570185177,103774,22519,103774,103774,28,103802,0,0,0.217000404725654,0.216941870098842,0,0,0.999730255679081,0.999730255679081,0.000269744320918672
vg,fixedfrag,D,znf-loop,nopath,100,0,0.00296969267522371,0.0129786763404707,98788,22604,103802,98788,0,103802,5014,0,0.228813216180103,0.217760736787345,0,0.0483035008959365,1,0.951696499104064,0
vg,fixedfrag,D,znf-loop,path,100,0,0.00282662323896159,0.0129734630694383,103774,22610,103774,103774,28,103802,0,0,0.217877310308941,0.217818539141828,0,0,0.999730255679081,0.999730255679081,0.000269744320918672
vg,fixedfrag,D,znf-msa,nopath,100,0,0.00302624348060512,0.0129790545648597,96443,22487,103802,96443,0,103802,7359,0,0.233163630330869,0.216633590874935,0,0.0708945877728753,1,0.929105412227125,0
vg,fixedfrag,D,znf-msa,path,100,0,0.00282750817198894,0.0129878725956199,103402,22511,103774,103402,28,103802,372,0,0.21770371946384,0.216864800292865,0,0.0035837459779195,0.999730255679081,0.996146509701162,0.000269744320918672
vg,frag,D,allele-msa-dag,nopath,100,0,0.00269029146571608,0.0110147664835165,95380,23296,103802,95380,0,103802,8422,0,0.244244076326274,0.224427275004335,0,0.0811352382420377,1,0.918864761757962,0
vg,frag,D,allele-msa-dag,path,100,0,0.00280149531269571,0.0128165909992507,103791,22687,103802,103791,0,103802,11,0,0.218583499532715,0.218560336024354,0,0.00010597098321805,1,0.999894029016782,0
vg,frag,D,stacked,nopath,100,0,0.00282624612242539,0.0129786763404707,103802,22604,103802,103802,0,103802,0,0,0.217760736787345,0.217760736787345,0,0,1,1,0
vg,frag,D,stacked,path,100,0,0.00281816605329582,0.0129307753514278,103798,22622,103802,103798,0,103802,4,0,0.217942542245515,0.217934143850793,0,3.85349029883817e-05,1,0.999961465097012,0
vg,frag,D,znf-loop,nopath,100,0,0.00296969267522371,0.0129786763404707,98788,22604,103802,98788,0,103802,5014,0,0.228813216180103,0.217760736787345,0,0.0483035008959365,1,0.951696499104064,0
vg,frag,D,znf-loop,path,100,0,0.00279816557956702,0.0128016044430731,103793,22687,103802,103793,0,103802,9,0,0.218579287620552,0.218560336024354,0,8.67035317238589e-05,1,0.999913296468276,0
vg,frag,D,znf-msa,nopath,100,0,0.00302624348060512,0.0129790545648597,96443,22487,103802,96443,0,103802,7359,0,0.233163630330869,0.216633590874935,0,0.0708945877728753,1,0.929105412227125,0
vg,frag,D,znf-msa,path,100,0,0.00283492591589617,0.0130217681030653,103396,22510,103802,103396,0,103802,406,0,0.217706681109521,0.216855166567118,0,0.00391129265332074,1,0.996088707346679,0
vg,none,D,allele-msa-dag,nopath,100,0,0.00276986789683372,0.0115251057889456,95380,22923,103802,95380,0,103802,8422,0,0.240333403229189,0.220833895300669,0,0.0811352382420377,1,0.918864761757962,0
vg,none,D,allele-msa-dag,path,100,0,0.00279362173619809,0.0127905950858,103790,22669,103802,103790,0,103802,12,0,0.218412178437229,0.218386928960906,0,0.000115604708965145,1,0.999884395291035,0
vg,none,D,stacked,nopath,100,0,0.00282624612242539,0.0129786763404707,103802,22604,103802,103802,0,103802,0,0,0.217760736787345,0.217760736787345,0,0,1,1,0
vg,none,D,stacked,path,100,0,0.00281325266382782,0.012909942968301,103798,22619,103802,103798,0,103802,4,0,0.217913639954527,0.217905242673552,0,3.85349029883817e-05,1,0.999961465097012,0
vg,none,D,znf-loop,nopath,100,0,0.00296969267522371,0.0129786763404707,98788,22604,103802,98788,0,103802,5014,0,0.228813216180103,0.217760736787345,0,0.0483035008959365,1,0.951696499104064,0
vg,none,D,znf-loop,path,100,0,0.00279845461639995,0.0128080077608255,103793,22678,103802,103793,0,103802,9,0,0.218492576570674,0.21847363249263,0,8.67035317238589e-05,1,0.999913296468276,0
vg,none,D,znf-msa,nopath,100,0,0.00302624348060512,0.0129790545648597,96443,22487,103802,96443,0,103802,7359,0,0.233163630330869,0.216633590874935,0,0.0708945877728753,1,0.929105412227125,0
vg,none,D,znf-msa,path,100,0,0.00283196455691305,0.0130069308690243,103377,22508,103802,103377,0,103802,425,0,0.217727347475744,0.216835899115624,0,0.00409433344251556,1,0.995905666557484,0
vg,fixedfrag,D,allele-msa,nopath,100,0,0,0,0,0,103802,0,0,103802,103802,0,NA,0,0,1,1,0,0
vg,fixedfrag,D,allele-msa,path,100,0,0,0,0,0,103774,0,28,103802,103774,0,NA,0,0,0.999730255679081,0.999730255679081,0,0.000269744320918672
vg,frag,D,allele-msa,nopath,100,0,0,0,0,0,103802,0,0,103802,103802,0,NA,0,0,1,1,0,0
vg,frag,D,allele-msa,path,100,0,0,0,0,0,103802,0,0,103802,103802,0,NA,0,0,1,1,0,0
vg,none,D,allele-msa,nopath,100,0,0,0,0,0,103802,0,0,103802,103802,0,NA,0,0,1,1,0,0
vg,none,D,allele-msa,path,100,0,0,0,0,0,103802,0,0,103802,103802,0,NA,0,0,1,1,0,0
ga,none,E,allele-msa,nopath,100,0,-0.0417314915863393,-0.0669367328129247,53116,33115,53116,53116,0,53116,0,0,0.623446795692447,0.623446795692447,0,0,1,1,0
ga,none,E,allele-msa,path,100,0,-0.0417248186440997,-0.066926029506266,53116,33115,53116,53116,0,53116,0,0,0.623446795692447,0.623446795692447,0,0,1,1,0
ga,none,E,allele-msa-dag,nopath,100,0,-0.0419688011427818,-0.0641445297240526,53116,34753,53116,53116,0,53116,0,0,0.654284961216959,0.654284961216959,0,0,1,1,0
ga,none,E,allele-msa-dag,path,100,0,-0.0419688011427818,-0.0641445297240526,53116,34753,53116,53116,0,53116,0,0,0.654284961216959,0.654284961216959,0,0,1,1,0
ga,none,E,stacked,nopath,100,0,-0.00465187068115069,-0.00950670474779731,53116,25991,53116,53116,0,53116,0,0,0.489325250395361,0.489325250395361,0,0,1,1,0
ga,none,E,stacked,path,100,0,-0.00465187068115069,-0.00950670474779731,53116,25991,53116,53116,0,53116,0,0,0.489325250395361,0.489325250395361,0,0,1,1,0
ga,none,E,znf-loop,nopath,100,0,0.0170927769410347,0.0379922140854501,53116,23897,53116,53116,0,53116,0,0,0.449902101061827,0.449902101061827,0,0,1,1,0
ga,none,E,znf-loop,path,100,0,0.0170927769410347,0.0379922140854501,53116,23897,53116,53116,0,53116,0,0,0.449902101061827,0.449902101061827,0,0,1,1,0
