Aligner,Frag,Allele,Graph,Path,Coverage,Error,MeanDiff,MeanDiffNo0,NumReads,NumReadsNo0,MeanDiffPos,MeanDiffNeg,NumReadsPos,NumReadsNeg,PropReadsDiff,PropPos,PropNeg,NumReadsNoMapRef,NumReadsNoMapGraph
mg,none,E,allele-msa-dag,path,100,0.001,-0.000394631069229244,-0.00163572918086958,1033595,249362,0.00694596146689672,-0.00937381907478303,118236,131126,0.241256972024826,0.114392968232238,0.126864003792588,1,4
mg,none,E,allele-msa-dag,path,100,0.01,-0.000323328607580237,-0.00117068094380479,1033345,285398,0.00712486510922507,-0.00884499831365936,137148,148250,0.276188494646028,0.132722372489343,0.143466122156685,34,211
mg,none,E,stacked,nopath,100,0,3.46047794117647e-05,0.000150211032484304,1033600,238115,0.00749966063626602,-0.00757081862179432,121993,116122,0.230374419504644,0.118027283281734,0.11234713622291,0,0
mg,none,E,stacked,nopath,100,0.001,3.29278569348461e-05,0.000137023616848242,1033599,248382,0.00730446069700361,-0.00734838677816554,126886,121496,0.240307895034728,0.122761341680865,0.117546553353864,1,0
mg,none,E,stacked,nopath,100,0.01,1.99612780001568e-05,7.24539752333724e-05,1033521,284738,0.00720857664867418,-0.00722383851011088,143949,140789,0.275502868350038,0.139280188791519,0.136222679558519,34,35
mg,none,E,stacked,path,100,0,3.46047794117647e-05,0.000150211032484304,1033600,238115,0.00749966063626602,-0.00757081862179432,121993,116122,0.230374419504644,0.118027283281734,0.11234713622291,0,0
mg,none,E,stacked,path,100,0.001,3.29278569348461e-05,0.000137023616848242,1033599,248382,0.00730446069700361,-0.00734838677816554,126886,121496,0.240307895034728,0.122761341680865,0.117546553353864,1,0
mg,none,E,stacked,path,100,0.01,1.99612780001568e-05,7.24539752333724e-05,1033521,284738,0.00720857664867418,-0.00722383851011088,143949,140789,0.275502868350038,0.139280188791519,0.136222679558519,34,35
mg,none,E,znf-loop,nopath,100,0,-0.000418382933436533,-0.00273741628369225,1033600,157974,0.00730237069638231,-0.00958820766773163,64074,93900,0.152838622291022,0.0619910990712074,0.0908475232198142,0,0
mg,none,E,znf-loop,nopath,100,0.001,-0.000412370271256067,-0.00259311727343522,1033599,164368,0.00708117066812803,-0.00933727994548327,67517,96851,0.159024921657238,0.0653222381213604,0.093702683535878,1,0
mg,none,E,znf-loop,nopath,100,0.01,-0.000337704524628108,-0.00186440904331474,1033433,187188,0.00713299777652894,-0.00885620407465776,81854,105334,0.181132206925848,0.0792059088494368,0.101926298076411,34,136
mg,none,E,znf-loop,path,100,0,-0.000418382933436533,-0.00273741628369225,1033600,157974,0.00730237069638231,-0.00958820766773163,64074,93900,0.152838622291022,0.0619910990712074,0.0908475232198142,0,0
mg,none,E,znf-loop,path,100,0.001,-0.000412370271256067,-0.00259311727343522,1033599,164368,0.00708117066812803,-0.00933727994548327,67517,96851,0.159024921657238,0.0653222381213604,0.093702683535878,1,0
mg,none,E,znf-loop,path,100,0.01,-0.000337704524628108,-0.00186440904331474,1033433,187188,0.00713299777652894,-0.00885620407465776,81854,105334,0.181132206925848,0.0792059088494368,0.101926298076411,34,136
mg,none,E,znf-msa,nopath,100,0,3.64614734721076e-05,0.000173193501740437,1008448,212303,0.0072283289211539,-0.00740173959757765,109923,102380,0.210524489115948,0.109002149838167,0.101522339277781,0,25152
mg,none,E,znf-msa,nopath,100,0.001,3.73145666171814e-05,0.000167850881692993,1008381,224171,0.00704035087719298,-0.00718640317665528,115881,108290,0.222307838009641,0.114917873303841,0.107389964705801,1,25218
mg,none,E,znf-msa,nopath,100,0.01,5.61931010116147e-05,0.000210757491159501,1007597,268650,0.00714235896396168,-0.00712204186997786,138103,130547,0.266624454022789,0.137061741946433,0.129562712076356,34,25959
mg,none,E,znf-msa,path,100,0,3.64614734721076e-05,0.000173193501740437,1008448,212303,0.0072283289211539,-0.00740173959757765,109923,102380,0.210524489115948,0.109002149838167,0.101522339277781,0,25152
mg,none,E,znf-msa,path,100,0.001,3.73145666171814e-05,0.000167850881692993,1008381,224171,0.00704035087719298,-0.00718640317665528,115881,108290,0.222307838009641,0.114917873303841,0.107389964705801,1,25218
mg,none,E,znf-msa,path,100,0.01,5.61931010116147e-05,0.000210757491159501,1007597,268650,0.00714235896396168,-0.00712204186997786,138103,130547,0.266624454022789,0.137061741946433,0.129562712076356,34,25959
mg,none,L10,allele-msa,nopath,100,0,-0.000374508022684428,-0.00168312890565045,1024844,228035,0.00712230438229975,-0.010219276608975,112247,115788,0.222507035217067,0.109525937606114,0.112981097610953,0,25556
mg,none,L10,allele-msa,nopath,100,0.001,-0.000356595014475552,-0.00152791749093479,1024486,239101,0.0069383946267342,-0.00978655017143801,118066,121035,0.233386302985107,0.115244132179454,0.118142170805653,0,25914
mg,none,L10,allele-msa,nopath,100,0.01,-0.000196762987216443,-0.00072184429924603,1021312,278393,0.00711832796735958,-0.00859164279442037,139459,138934,0.272583696265196,0.13654887047249,0.136034825792706,37,29036
mg,none,L10,allele-msa,path,100,0,-0.00031135208254131,-0.00140214428228257,1017963,226043,0.00710994203313415,-0.00973043717999212,111788,114255,0.222054239692405,0.109815386217377,0.112238853475028,0,32437
mg,none,L10,allele-msa,path,100,0.001,-0.000298704017731702,-0.00128451145163948,1017838,236691,0.00692596164514505,-0.00933334699887887,117169,119522,0.232542899754185,0.115115568489288,0.117427331264897,0,32562
mg,none,L10,allele-msa,path,100,0.01,-0.000180010211620588,-0.00066574881933883,1016489,274846,0.00704994565177744,-0.00834291158259961,137079,137767,0.270387579206465,0.134855369807248,0.135532209399216,37,33859
mg,none,L10,allele-msa-dag,nopath,100,0,-0.00071657349581112,-0.00293755141864731,1050400,256230,0.00703093256644525,-0.0114309842357482,117879,138351,0.243935643564356,0.112222962680883,0.131712680883473,0,0
mg,none,L10,allele-msa-dag,nopath,100,0.001,-0.000707986401345014,-0.0027859601998996,1050398,266934,0.00687319086028056,-0.0110540935733506,123111,143823,0.254126531086312,0.117204145476286,0.136922385610026,0,2
mg,none,L10,allele-msa-dag,nopath,100,0.01,-0.000600836729232477,-0.00207040863207361,1050041,304724,0.00706155650769123,-0.0100783288369858,142370,162354,0.290202001636127,0.135585181911944,0.154616819724182,37,307
mg,none,L10,allele-msa-dag,path,100,0,-0.00071657349581112,-0.00293755141864731,1050400,256230,0.00703093256644525,-0.0114309842357482,117879,138351,0.243935643564356,0.112222962680883,0.131712680883473,0,0
mg,none,L10,allele-msa-dag,path,100,0.001,-0.000707986401345014,-0.0027859601998996,1050398,266934,0.00687319086028056,-0.0110540935733506,123111,143823,0.254126531086312,0.117204145476286,0.136922385610026,0,2
mg,none,L10,allele-msa-dag,path,100,0.01,-0.000600836729232477,-0.00207040863207361,1050041,304724,0.00706155650769123,-0.0100783288369858,142370,162354,0.290202001636127,0.135585181911944,0.154616819724182,37,307
mg,none,L10,stacked,nopath,100,0,8.80359862909365e-06,3.83522385583643e-05,1050400,241115,0.00716167542464124,-0.00756131650908218,124458,116657,0.229545887281036,0.118486290936786,0.11105959634425,0,0
mg,none,L10,stacked,nopath,100,0.001,7.17945544554457e-06,2.99396942231115e-05,1050400,251883,0.00699103610286845,-0.00732520677689324,129408,122475,0.239797220106626,0.123198781416603,0.116598438690023,0,0
mg,none,L10,stacked,nopath,100,0.01,-2.36920077081858e-06,-8.57155651392138e-06,1050312,290309,0.00700044283468872,-0.00713203453281381,146330,143979,0.276402630837313,0.139320506668495,0.137082124168818,37,33
mg,none,L10,stacked,path,100,0,8.80359862909365e-06,3.83522385583643e-05,1050400,241115,0.00716167542464124,-0.00756131650908218,124458,116657,0.229545887281036,0.118486290936786,0.11105959634425,0,0
mg,none,L10,stacked,path,100,0.001,7.17945544554457e-06,2.99396942231115e-05,1050400,251883,0.00699103610286845,-0.00732520677689324,129408,122475,0.239797220106626,0.123198781416603,0.116598438690023,0,0
mg,none,L10,stacked,path,100,0.01,-2.36920077081858e-06,-8.57155651392138e-06,1050312,290309,0.00700044283468872,-0.00713203453281381,146330,143979,0.276402630837313,0.139320506668495,0.137082124168818,37,33
mg,none,L10,znf-loop,nopath,100,0,-0.000724056549885758,-0.00436422427396726,1050400,174269,0.00729659935240658,-0.0111202945441363,63929,110340,0.16590727341965,0.0608615765422696,0.10504569687738,0,0
mg,none,L10,znf-loop,nopath,100,0.001,-0.000709776475415533,-0.00413784424291534,1050399,180178,0.00709024075283501,-0.0108436803006932,67372,112806,0.171532912731257,0.0641394365379251,0.107393476193332,0,1
mg,none,L10,znf-loop,nopath,100,0.01,-0.000579695654782139,-0.00303375657789826,1050189,200672,0.0072487996283982,-0.0101107130838605,81808,118864,0.191081795752955,0.0778983592477164,0.113183436505239,37,177
mg,none,L10,znf-loop,path,100,0,-0.000724056549885758,-0.00436422427396726,1050400,174269,0.00729659935240658,-0.0111202945441363,63929,110340,0.16590727341965,0.0608615765422696,0.10504569687738,0,0
mg,none,L10,znf-loop,path,100,0.001,-0.000709776475415533,-0.00413784424291534,1050399,180178,0.00709024075283501,-0.0108436803006932,67372,112806,0.171532912731257,0.0641394365379251,0.107393476193332,0,1
mg,none,L10,znf-loop,path,100,0.01,-0.000579695654782139,-0.00303375657789826,1050189,200672,0.0072487996283982,-0.0101107130838605,81808,118864,0.191081795752955,0.0778983592477164,0.113183436505239,37,177
mg,none,L10,znf-msa,nopath,100,0,5.3687328505285e-05,0.000251678195544647,1008413,215112,0.00727271001550719,-0.00740387052261287,112206,102906,0.213317361041557,0.111269886445335,0.102047474596222,0,41987
mg,none,L10,znf-msa,nopath,100,0.001,5.54604714448498e-05,0.000246138475284217,1008347,227203,0.00707090944406442,-0.00718231638937402,118413,108790,0.225322235301935,0.117432788514271,0.107889446787663,0,42053
mg,none,L10,znf-msa,nopath,100,0.01,6.93417428802533e-05,0.00025628989186096,1007585,272612,0.00713118407706112,-0.00710672475746963,140979,131633,0.270559803887513,0.139917724062982,0.130642079824531,37,42761
mg,none,L10,znf-msa,path,100,0,5.3687328505285e-05,0.000251678195544647,1008413,215112,0.00727271001550719,-0.00740387052261287,112206,102906,0.213317361041557,0.111269886445335,0.102047474596222,0,41987
mg,none,L10,znf-msa,path,100,0.001,5.54604714448498e-05,0.000246138475284217,1008347,227203,0.00707090944406442,-0.00718231638937402,118413,108790,0.225322235301935,0.117432788514271,0.107889446787663,0,42053
mg,none,L10,znf-msa,path,100,0.01,6.93417428802533e-05,0.00025628989186096,1007585,272612,0.00713118407706112,-0.00710672475746963,140979,131633,0.270559803887513,0.139917724062982,0.130642079824531,37,42761
mg,none,L11,allele-msa,nopath,100,0,-0.00042032945270601,-0.00186517167372708,1027583,231573,0.00713955286976798,-0.0103524032815488,112361,119212,0.225356978463054,0.109344938559708,0.116012039903346,0,22817
mg,none,L11,allele-msa,nopath,100,0.001,-0.000399772021532381,-0.00169243049889144,1027290,242658,0.00696435600040578,-0.00992642201244713,118292,124366,0.236211780509885,0.115149568281595,0.12106221222829,0,23110
mg,none,L11,allele-msa,nopath,100,0.01,-0.000231826396679545,-0.000843712555700062,1024197,281418,0.00715618580298132,-0.00874136243591735,139804,141614,0.274769404714132,0.136501083287688,0.138268321426444,27,26170
mg,none,L11,allele-msa,path,100,0,-0.000329978915742292,-0.00147052662357783,1021141,229139,0.00713229673399802,-0.00970067801820573,112033,117106,0.22439506395297,0.109713545925587,0.114681518027383,0,29259
mg,none,L11,allele-msa,path,100,0.001,-0.000316029318723593,-0.00134500566874521,1021054,239912,0.00695560440868811,-0.00932397609665975,117586,122326,0.234965045923134,0.115161392051743,0.119803653871392,0,29346
mg,none,L11,allele-msa,path,100,0.01,-0.000197206936760851,-0.00072355925616742,1019669,277912,0.00709885170937069,-0.00841357052132837,137770,140142,0.27255119063147,0.135112472773027,0.137438717858442,27,30698
mg,none,L11,allele-msa-dag,nopath,100,0,-0.000676818618448799,-0.00279796605900318,1050399,254088,0.00716552074892678,-0.0111685302935937,116006,138082,0.241896650701305,0.110439937585622,0.131456713115683,0,1
mg,none,L11,allele-msa-dag,nopath,100,0.001,-0.000666754316233417,-0.0026430101440087,1050395,264984,0.00699198488055142,-0.0107934678267654,121433,143551,0.252270812408665,0.115606985943383,0.136663826465282,0,5
mg,none,L11,allele-msa-dag,nopath,100,0.01,-0.000568937526128787,-0.00196794902201053,1050087,303582,0.00710026875636528,-0.00987332819532647,141392,162190,0.289101760139874,0.134647891079501,0.154453869060373,27,280
mg,none,L11,allele-msa-dag,path,100,0,-0.000676818618448799,-0.00279796605900318,1050399,254088,0.00716552074892678,-0.0111685302935937,116006,138082,0.241896650701305,0.110439937585622,0.131456713115683,0,1
mg,none,L11,allele-msa-dag,path,100,0.001,-0.000666754316233417,-0.0026430101440087,1050395,264984,0.00699198488055142,-0.0107934678267654,121433,143551,0.252270812408665,0.115606985943383,0.136663826465282,0,5
mg,none,L11,allele-msa-dag,path,100,0.01,-0.000568937526128787,-0.00196794902201053,1050087,303582,0.00710026875636528,-0.00987332819532647,141392,162190,0.289101760139874,0.134647891079501,0.154453869060373,27,280
mg,none,L11,stacked,nopath,100,0,3.53258142858095e-05,0.000154574387429495,1050399,240054,0.00741000857646811,-0.00754530654301906,123594,116460,0.228536013457743,0.11766385916209,0.110872154295653,0,1
mg,none,L11,stacked,nopath,100,0.001,3.51852010521716e-05,0.000147381244815925,1050399,250768,0.00720344469340446,-0.00732548629985138,128981,121787,0.238735947006804,0.122792386512173,0.115943560494631,0,1
mg,none,L11,stacked,nopath,100,0.01,2.99945922066843e-05,0.000108717962875413,1050336,289781,0.00706859390111116,-0.00714270987471639,147863,141918,0.275893618803888,0.140776856167931,0.135116762635956,27,28
mg,none,L11,stacked,path,100,0,3.53258142858095e-05,0.000154574387429495,1050399,240054,0.00741000857646811,-0.00754530654301906,123594,116460,0.228536013457743,0.11766385916209,0.110872154295653,0,1
mg,none,L11,stacked,path,100,0.001,3.51852010521716e-05,0.000147381244815925,1050399,250768,0.00720344469340446,-0.00732548629985138,128981,121787,0.238735947006804,0.122792386512173,0.115943560494631,0,1
mg,none,L11,stacked,path,100,0.01,2.99945922066843e-05,0.000108717962875413,1050336,289781,0.00706859390111116,-0.00714270987471639,147863,141918,0.275893618803888,0.140776856167931,0.135116762635956,27,28
mg,none,L11,znf-loop,nopath,100,0,-0.000705954969535415,-0.00424960657898507,1050400,174495,0.00729692374551832,-0.0110085639525376,64429,110066,0.166122429550647,0.0613375856816451,0.104784843869002,0,0
mg,none,L11,znf-loop,nopath,100,0.001,-0.000693053020804475,-0.00403490835324048,1050399,180421,0.00711141020727069,-0.0107505982040555,67834,112587,0.171764253393234,0.064579269401437,0.107184983991797,0,1
mg,none,L11,znf-loop,nopath,100,0.01,-0.000551650054084524,-0.0028794597415507,1050208,201200,0.00731480889792559,-0.00998313879939953,82626,118574,0.191581096316158,0.0786758432615253,0.112905253054633,27,164
mg,none,L11,znf-loop,path,100,0,-0.000705954969535415,-0.00424960657898507,1050400,174495,0.00729692374551832,-0.0110085639525376,64429,110066,0.166122429550647,0.0613375856816451,0.104784843869002,0,0
mg,none,L11,znf-loop,path,100,0.001,-0.000693053020804475,-0.00403490835324048,1050399,180421,0.00711141020727069,-0.0107505982040555,67834,112587,0.171764253393234,0.064579269401437,0.107184983991797,0,1
mg,none,L11,znf-loop,path,100,0.01,-0.000551650054084524,-0.0028794597415507,1050208,201200,0.00731480889792559,-0.00998313879939953,82626,118574,0.191581096316158,0.0786758432615253,0.112905253054633,27,164
mg,none,L11,znf-msa,nopath,100,0,5.14021871540412e-05,0.000241594281957674,1008068,214479,0.00727741753670254,-0.00741593153005784,111777,102702,0.212762432693033,0.110882400790423,0.10188003190261,0,42332
mg,none,L11,znf-msa,nopath,100,0.001,5.47011438378587e-05,0.000243333186231244,1008010,226600,0.00707556554954222,-0.00718959725050447,118071,108529,0.224799357149235,0.117132766540014,0.10766659060922,0,42390
mg,none,L11,znf-msa,nopath,100,0.01,7.37148677910033e-05,0.000272963195800108,1007231,272007,0.00714503296203683,-0.00709807374332325,140768,131239,0.270054237806422,0.139757414138365,0.130296823668056,27,43133
mg,none,L11,znf-msa,path,100,0,5.14021871540412e-05,0.000241594281957674,1008068,214479,0.00727741753670254,-0.00741593153005784,111777,102702,0.212762432693033,0.110882400790423,0.10188003190261,0,42332
mg,none,L11,znf-msa,path,100,0.001,5.47011438378587e-05,0.000243333186231244,1008010,226600,0.00707556554954222,-0.00718959725050447,118071,108529,0.224799357149235,0.117132766540014,0.10766659060922,0,42390
mg,none,L11,znf-msa,path,100,0.01,7.37148677910033e-05,0.000272963195800108,1007231,272007,0.00714503296203683,-0.00709807374332325,140768,131239,0.270054237806422,0.139757414138365,0.130296823668056,27,43133
mg,none,L12,allele-msa,nopath,100,0,-0.00046759255384274,-0.00210479845440088,1027483,228261,0.00633484355012837,-0.00998622600267719,110227,118034,0.222155500382975,0.107278660571513,0.114876839811462,0,27117
mg,none,L12,allele-msa,nopath,100,0.001,-0.000445645649153857,-0.00192159852237428,1027191,238220,0.00623167828232544,-0.00959583750967689,115505,122715,0.231914025726472,0.112447441615045,0.119466584111426,0,27409
mg,none,L12,allele-msa,nopath,100,0.01,-0.000288630006863096,-0.00108397660818713,1024319,272745,0.00672037639353088,-0.00859305981208904,133743,139002,0.26626958984457,0.130567723531439,0.135701866313131,33,30239
mg,none,L12,allele-msa,path,100,0,-0.000354776452427455,-0.00160831046578749,1020946,225210,0.00632575040931417,-0.00917550620282814,109940,115270,0.220589531669648,0.107684441684477,0.112905089985171,0,33654
mg,none,L12,allele-msa,path,100,0.001,-0.000342320049840038,-0.00148765857271783,1020866,234908,0.00621845043193535,-0.00885722375828642,114832,120076,0.230106595772609,0.112484890279429,0.117621705493179,0,33734
mg,none,L12,allele-msa,path,100,0.01,-0.000244112847389078,-0.000925412392789028,1019678,268979,0.00664951269128006,-0.00819725215870587,131744,137235,0.26378817626741,0.129201571476486,0.134586604790924,33,34880
mg,none,L12,allele-msa-dag,nopath,100,0,-0.000673320974777167,-0.00282211760871812,1054600,251614,0.00638586122764213,-0.0104429520890232,113942,137672,0.238587142044377,0.108042859852077,0.1305442821923,0,0
